Country Name,Country Code,Series Name,Series Code,2010 [YR2010]
Benin,BEN,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,..
Benin,BEN,"Secondary education, pupils",SE.SEC.ENRL,..
Benin,BEN,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,..
Benin,BEN,"Secondary education, teachers",SE.SEC.TCHR,..
Benin,BEN,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,..
Benin,BEN,"Secondary education, teachers, female",SE.SEC.TCHR.FE,..
Benin,BEN,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,..
Benin,BEN,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,..
Benin,BEN,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,7.82608985900879
Benin,BEN,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..
Benin,BEN,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,..
Benin,BEN,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,..
Benin,BEN,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,..
Benin,BEN,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,..
Benin,BEN,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,..
Benin,BEN,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,42.631031036377
Benin,BEN,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,44.7357597351074
Benin,BEN,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,42.1372985839844
Benin,BEN,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,..
Benin,BEN,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..
Benin,BEN,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,..
Benin,BEN,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,..
Benin,BEN,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,..
Benin,BEN,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,..
Botswana,BWA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..
Botswana,BWA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..
Botswana,BWA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..
Botswana,BWA,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..
Botswana,BWA,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,..
Botswana,BWA,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,..
Botswana,BWA,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..
Botswana,BWA,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..
Botswana,BWA,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..
Botswana,BWA,"Children out of school, primary",SE.PRM.UNER,..
Botswana,BWA,"Children out of school, primary, female",SE.PRM.UNER.FE,..
Botswana,BWA,"Children out of school, primary, male",SE.PRM.UNER.MA,..
Botswana,BWA,"Compulsory education, duration (years)",SE.COM.DURS,..
Botswana,BWA,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..
Botswana,BWA,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..
Botswana,BWA,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..
Botswana,BWA,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..
Botswana,BWA,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Botswana,BWA,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Botswana,BWA,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Botswana,BWA,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,..
Botswana,BWA,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,..
Botswana,BWA,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Botswana,BWA,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,..
Botswana,BWA,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,..
Botswana,BWA,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..
Botswana,BWA,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..
Botswana,BWA,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..
Botswana,BWA,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Botswana,BWA,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,..
Botswana,BWA,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,..
Botswana,BWA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..
Botswana,BWA,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..
Botswana,BWA,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..
Botswana,BWA,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Botswana,BWA,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,..
Botswana,BWA,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..
Botswana,BWA,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..
Botswana,BWA,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,..
Botswana,BWA,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,..
Botswana,BWA,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Botswana,BWA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..
Botswana,BWA,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..
Botswana,BWA,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..
Botswana,BWA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Botswana,BWA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..
Botswana,BWA,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..
Botswana,BWA,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..
Botswana,BWA,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..
Botswana,BWA,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,..
Botswana,BWA,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,..
Botswana,BWA,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,..
Botswana,BWA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..
Botswana,BWA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..
Botswana,BWA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Botswana,BWA,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..
Botswana,BWA,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..
Botswana,BWA,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..
Botswana,BWA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Botswana,BWA,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,..
Botswana,BWA,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,..
Botswana,BWA,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..
Botswana,BWA,Lower secondary school starting age (years),SE.SEC.AGES,13
Botswana,BWA,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,..
Botswana,BWA,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,..
Botswana,BWA,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,..
Botswana,BWA,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,..
Botswana,BWA,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,..
Botswana,BWA,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,..
Botswana,BWA,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,..
Botswana,BWA,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,..
Botswana,BWA,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..
Botswana,BWA,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,..
Botswana,BWA,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,..
Botswana,BWA,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..
Botswana,BWA,"Preprimary education, duration (years)",SE.PRE.DURS,3
Botswana,BWA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,..
Botswana,BWA,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,..
Botswana,BWA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..
Botswana,BWA,"Primary education, duration (years)",SE.PRM.DURS,7
Botswana,BWA,"Primary education, pupils",SE.PRM.ENRL,..
Botswana,BWA,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,..
Botswana,BWA,"Primary education, teachers",SE.PRM.TCHR,..
Botswana,BWA,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,75.8818435668945
Botswana,BWA,Primary school starting age (years),SE.PRM.AGES,6
Botswana,BWA,Progression to secondary school (%),SE.SEC.PROG.ZS,..
Botswana,BWA,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,..
Botswana,BWA,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,..
Botswana,BWA,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,..
Botswana,BWA,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,..
Botswana,BWA,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,..
Botswana,BWA,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..
Botswana,BWA,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,..
Botswana,BWA,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,..
Botswana,BWA,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,..
Botswana,BWA,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,..
Botswana,BWA,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,..
Botswana,BWA,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,..
Botswana,BWA,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,..
Botswana,BWA,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,..
Botswana,BWA,"School enrollment, primary (% gross)",SE.PRM.ENRR,..
Botswana,BWA,"School enrollment, primary (% net)",SE.PRM.NENR,..
Botswana,BWA,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..
Botswana,BWA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..
Botswana,BWA,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,..
Botswana,BWA,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,..
Botswana,BWA,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,..
Botswana,BWA,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,..
Botswana,BWA,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,..
Botswana,BWA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Botswana,BWA,"School enrollment, secondary (% net)",SE.SEC.NENR,..
Botswana,BWA,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,..
Botswana,BWA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Botswana,BWA,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..
Botswana,BWA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
Botswana,BWA,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,..
Botswana,BWA,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,..
Botswana,BWA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,20.8483791351318
Botswana,BWA,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,..
Botswana,BWA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Botswana,BWA,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..
Botswana,BWA,"Secondary education, duration (years)",SE.SEC.DURS,5
Botswana,BWA,"Secondary education, general pupils",SE.SEC.ENRL.GC,..
Botswana,BWA,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,..
Botswana,BWA,"Secondary education, pupils",SE.SEC.ENRL,..
Botswana,BWA,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,..
Botswana,BWA,"Secondary education, teachers",SE.SEC.TCHR,..
Botswana,BWA,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,..
Botswana,BWA,"Secondary education, teachers, female",SE.SEC.TCHR.FE,..
Botswana,BWA,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,..
Botswana,BWA,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,..
Botswana,BWA,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,..
Botswana,BWA,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..
Botswana,BWA,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,..
Botswana,BWA,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,..
Botswana,BWA,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,..
Botswana,BWA,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,..
Botswana,BWA,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,..
Botswana,BWA,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,99.756462097168
Botswana,BWA,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,99.5444717407227
Botswana,BWA,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,..
Botswana,BWA,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,..
Botswana,BWA,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..
Botswana,BWA,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,..
Botswana,BWA,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,..
Botswana,BWA,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,..
Botswana,BWA,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,..
Burkina Faso,BFA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..
Burkina Faso,BFA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..
Burkina Faso,BFA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..
Burkina Faso,BFA,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,54.0641899108887
Burkina Faso,BFA,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,57.9168281555176
Burkina Faso,BFA,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,50.3392181396484
Burkina Faso,BFA,Children out of school (% of primary school age),SE.PRM.UNER.ZS,39.7264099121094
Burkina Faso,BFA,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,42.2498016357422
Burkina Faso,BFA,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,37.2900886535645
Burkina Faso,BFA,"Children out of school, primary",SE.PRM.UNER,1042695
Burkina Faso,BFA,"Children out of school, primary, female",SE.PRM.UNER.FE,544728
Burkina Faso,BFA,"Children out of school, primary, male",SE.PRM.UNER.MA,497967
Burkina Faso,BFA,"Compulsory education, duration (years)",SE.COM.DURS,10
